id	GSM5176138_Control	GSM5176139_Control	GSM5176140_Control	GSM5176141_Control	GSM5176142_Control	GSM1332201_Control	GSM1332202_Control	GSM1332203_Control	GSM1332204_Control	GSM1332205_Control	GSM1332206_Control	GSM1332207_Control	GSM1332208_Control	GSM1332209_Control	GSM1332210_Control	GSM1337304_Control	GSM1337305_Control	GSM1337306_Control	GSM1337307_Control	GSM1337308_Control	GSM1337309_Control	GSM1337310_Control	GSM1337311_Control	GSM1337312_Control	GSM1337313_Control	GSM5176143_Treat	GSM5176144_Treat	GSM5176145_Treat	GSM5176146_Treat	GSM5176147_Treat	GSM5176148_Treat	GSM1332211_Treat	GSM1332212_Treat	GSM1332213_Treat	GSM1332214_Treat	GSM1332215_Treat	GSM1332216_Treat	GSM1332217_Treat	GSM1332218_Treat	GSM1332219_Treat	GSM1332220_Treat	GSM1337327_Treat	GSM1337328_Treat	GSM1337329_Treat	GSM1337330_Treat	GSM1337331_Treat	GSM1337332_Treat	GSM1337333_Treat	GSM1337334_Treat	GSM1337335_Treat	GSM1337336_Treat	GSM1339633_Treat	GSM1339632_Treat	GSM1339631_Treat	GSM1339630_Treat	GSM1339629_Treat	GSM1339628_Treat
ATG13	8.898622	8.4342267	8.6245258	8.4708264	8.3731239	8.4393754	8.5448355	8.851241	8.3941323	8.955777	8.6484817	8.969868	9.012429	8.408481	8.7956905	8.3749484	8.8523339	8.8502787	8.535775	8.6433446	8.7330778	8.8108348	8.805478	8.7301489	8.8018973	8.4768371	8.8598932	8.6442092	8.4992936	8.5346527	8.5607258	8.5307223	8.7264204	8.7445151	8.307145	8.356796	8.6757767	8.802307	8.536505	8.7767	8.9907599	8.4443088	8.6164971	8.796119	8.5863658	8.776577	8.4113402	8.9071722	8.4285294	8.5023682	8.665607	8.470324	8.239785	8.4971965	8.6226331	8.7984188	8.6567895
ATG16L1	5.0777322	4.8637898	5.1597308	5.6738382	5.1780408	4.6119768	5.1872587	5.130528	6.845846	6.376618	4.3226722	5.633844	6.149104	3.7076479	4.7202445	5.6878328	6.0021113	5.4943482	5.6958513	4.1615338	3.925502	5.3208002	5.7233427	5.7688987	5.7148087	5.8399592	5.6291819	3.2681845	5.1742736	5.4140999	2.5078738	5.9630528	4.4769867	3.1700298	5.422247	5.651841	3.6354766	4.391095	2.851548	3.7569992	4.8123056	3.0253606	4.318567	4.2619744	5.6775014	4.7458279	4.2449272	5.2580277	3.538573	2.9821363	6.0660293	5.266356	5.9412861	5.5679468	4.5872479	4.7082587	3.1719347
ATG3	8.6830126	8.3669452	8.6888846	8.5957705	8.8304351	9.2514172	8.6804942	8.233213	8.5977689	8.453721	8.7848317	8.775342	8.092075	8.5257924	8.3810163	8.6582905	8.6201351	8.387332	9.1927817	9.3049172	8.7388724	7.9120004	8.533953	8.3595163	8.3378926	8.7147979	8.3096629	8.4705517	8.8388502	8.8311403	8.7100568	8.2585538	8.6794982	9.4038313	8.384837	8.877541	8.7727842	8.422073	8.666749	8.1628351	8.0929326	8.2689932	8.3710763	8.6254236	8.8555991	8.5729743	9.1528821	9.2293664	8.7501104	8.4649255	8.5912712	8.775878	8.4652966	8.1995241	8.3187223	8.2116691	8.6984009
ATG5	8.1776781	8.1882456	8.2020609	7.9791435	7.9175127	8.4450698	8.3031016	8.145835	7.8834173	8.015559	8.331686	8.369224	7.405309	7.9077468	8.2352322	7.7646118	7.8716037	7.8202959	8.1679898	8.2375274	8.5475591	7.9495129	7.9755858	8.1989541	8.109995	8.430318	7.9189292	8.2413072	8.5049563	8.3326851	7.9674973	7.8971917	8.2503009	8.3678485	8.163657	8.258156	8.3236113	8.083127	8.215224	7.9197657	8.0069152	7.944753	8.1258306	8.2599925	8.5902903	8.3395712	8.468034	8.583866	8.2379952	8.2232233	7.8682404	8.354428	8.2653294	8.2631333	7.9703287	8.0187817	8.0722467
ATG7	7.9988056	7.4253794	7.9292819	8.0067979	7.6888995	8.0152028	7.5292138	7.562141	7.6464898	7.788597	7.5052437	7.212483	7.574295	8.065919	7.9300164	7.9071355	8.3603858	7.4294133	7.986343	7.6884093	7.8932378	8.2598203	8.0473118	8.3289122	8.3219272	8.4619048	8.498324	8.0757351	7.8814801	8.4080511	7.7089059	8.1212902	8.2666133	8.6678409	7.913544	8.247509	7.9078302	7.988528	8.704809	7.9791434	7.6804216	8.0560023	8.0104903	7.8462182	7.5486175	7.3699073	8.2625708	8.6503462	7.8650187	7.7211045	8.9412357	8.528244	7.6639531	7.3965418	7.8348663	8.075161	7.773207
ATM	8.6416367	8.3954848	7.6917221	8.04682	7.854528	7.8773971	7.6739109	8.424201	7.793364	7.567141	7.5511856	7.119647	7.241713	7.6041156	7.8346721	8.1120031	8.0491798	7.8375495	7.0556619	7.3001966	7.6672814	7.7848854	8.2181513	8.549953	8.0376759	7.9748958	8.2953765	8.3221299	8.0350846	7.9048574	8.4350621	8.1862679	8.8594267	8.3744392	8.312963	8.332369	8.2114168	7.887758	8.490078	8.3512231	8.2523802	8.1993844	8.3401123	8.3346889	7.6262596	7.6306881	7.9191987	7.4609782	7.7107114	8.0550159	8.4124043	8.564191	8.3952119	8.2536366	7.4678892	8.2343499	8.6043224
BACH1	8.7765023	8.7569854	8.308638	8.755211	7.9554899	7.5978197	9.0561766	8.471111	8.7356113	8.252659	9.660133	8.23866	9.065157	8.4323259	6.9518822	8.1167814	8.9773151	7.8670829	9.6050351	8.5610737	8.029518	7.6469225	7.6731502	7.5965131	8.8151835	8.1935987	8.3527703	7.4787706	8.5324271	8.4041845	8.6481255	7.6203885	8.4602785	8.3200168	8.230244	8.524489	8.158079	8.784475	7.982767	8.0948799	7.6301649	8.5036809	9.2315687	8.6718438	7.177629	8.5458718	8.4633367	7.2222374	8.5797851	7.7639663	7.7741971	8.564723	8.1480175	8.3497943	8.162005	6.8631984	7.9702499
BAP1	9.4027401	8.974845	8.7880794	9.324455	9.0728447	8.7313429	9.2324127	8.790265	9.2817313	9.362769	8.3676761	8.822796	9.000831	9.2267752	8.8563238	8.9268658	8.4495002	8.5711263	9.2856899	8.9268658	8.9919717	9.4512342	8.9605896	8.9932486	9.4040014	7.8186899	7.9841965	8.9950783	8.7802354	8.6825459	8.6442567	8.9134498	8.9784361	8.8028915	8.894284	8.465874	8.6395408	9.234948	8.928847	8.8532592	8.8734913	8.9244066	8.567549	8.8621567	8.244673	8.3189195	9.1024004	8.9108448	9.2510743	8.5070693	8.4148504	8.583543	9.0707082	7.8663736	9.0381403	8.9374902	8.1881033
BCAT2	7.5245467	7.6652315	7.3811948	7.7401331	7.4822707	7.9373516	7.8427976	8.24404	7.5774284	6.978855	6.6089934	6.862894	6.759805	7.5137319	6.4668929	7.0337452	7.2187358	7.714564	5.1653814	6.7556128	7.5089557	7.1456517	7.2882233	7.0515606	7.0315424	5.9519218	6.1704826	6.9072765	6.8818611	6.9989308	7.3694441	6.9646788	7.3502804	7.5925355	7.324087	7.538609	7.4475336	7.336918	7.193611	7.3274004	6.2010402	7.4334876	6.9475306	7.4271814	7.5321045	7.244041	7.362505	7.30091	7.5932672	7.2764443	6.9741395	7.312884	7.5848101	7.006444	7.5748819	7.6497818	7.1208664
BECN1	9.6046492	9.1250623	9.3028263	9.0037454	9.4152347	9.7093429	9.6520127	9.015053	9.2202314	9.316092	9.3183576	9.146893	8.65549	9.2817029	9.4691865	9.3364596	9.8444395	9.2525006	9.419641	9.4209028	9.3320524	8.5174174	9.1621601	8.9813712	9.3278928	9.1562564	8.9216205	9.4238735	9.3140768	9.2458508	9.0346639	9.2942198	9.2885785	9.3957963	9.280762	9.122179	9.4404949	9.24065	8.927079	8.948845	9.0244373	9.2371362	9.1429646	9.1799331	9.2763282	9.1607979	9.2206837	9.4111709	9.3472213	9.2017244	9.1201705	9.365519	9.1870517	9.4362165	9.1487639	8.7862837	9.1007003
BEX1	6.7639333	6.9609526	7.2553289	6.380615	7.1868974	6.883139	6.2053194	6.79499	7.3086193	7.184587	6.9352288	7.378041	7.514261	6.1231318	7.3896312	6.9004022	7.2813612	7.8385361	6.7328918	7.9783445	6.5840665	6.284985	6.4062866	6.9977287	6.9944161	6.797492	6.8997556	6.7509759	5.866302	6.591452	6.4252868	7.0373617	6.8349688	6.4206464	6.604046	6.366839	7.0228536	6.621136	5.863066	5.9076216	7.373376	6.4247233	6.2889381	5.9785255	7.0366246	7.4020075	6.7509173	7.3286249	6.5863458	6.5719762	6.3080942	7.162397	6.8042099	6.6708393	6.5562653	7.1527313	6.7950526
BID	7.7738201	6.845633	6.5975925	7.9293358	7.5793882	8.1032444	7.4141516	6.468548	7.6342941	7.949586	7.5350218	7.956825	7.48778	6.8372466	6.9579812	6.8414746	7.3191393	6.7844013	8.8521334	7.5889324	7.6929763	7.3721619	7.7225262	7.6006888	7.7792319	8.7222028	6.5535763	7.6690388	7.6511028	7.5412668	8.2576375	7.2947334	8.0315058	8.7557072	7.30603	7.662123	8.0449246	7.938573	7.712886	7.5978393	7.7086113	7.5396475	7.6481711	7.999444	7.9294919	7.5168761	8.0337123	8.3797655	8.0290012	7.3707013	7.1735314	7.774838	7.0389688	6.5482902	7.4666676	7.2460334	7.4858394
BRD2	9.990473	10.1899481	9.8654	10.0037822	9.7245382	9.389629	10.0187727	10.624889	10.2365296	10.715402	10.1001995	10.170902	10.339285	10.1144349	10.1768143	9.8728328	9.8834784	9.4086742	10.1685899	9.9132393	10.4670216	10.375829	10.6346697	10.7200067	10.2156913	9.7168758	10.1803139	9.6150281	9.5904129	9.0556288	9.5286988	10.0436094	9.6586962	9.0718898	9.284991	9.38499	9.4136169	8.879233	9.451933	9.640136	10.093841	9.8297248	9.5534031	9.472939	9.2885578	9.1464808	9.413555	9.2153073	9.2024473	9.3419664	10.1695402	9.309012	9.6016514	9.9301719	10.1745786	9.8469169	10.162123
BRD3	8.6035928	9.1651712	8.9043246	9.3235809	8.9425267	8.89553	9.3124693	8.983987	8.7095686	9.470679	9.0042759	8.697171	8.676935	9.4091893	9.4904837	9.3652744	9.4963248	9.0689025	8.4148973	8.783016	9.3352181	9.2665864	9.2805813	9.2665864	8.9985021	9.1165162	9.4507229	9.2684009	9.0172174	9.1254918	9.3363054	9.858692	8.6715695	8.7732454	8.855726	8.888046	8.9358282	9.014103	9.044214	9.0850954	9.7025873	9.2834778	9.2347084	8.9616269	8.7595305	9.1186984	8.7703688	8.1908046	9.1157617	9.5189644	8.9597038	8.837352	9.0859958	9.486648	9.3828954	9.5534474	9.2046071
BRD4	9.4459263	8.7680022	8.4718316	8.833244	8.9741478	8.217606	8.9667404	8.55434	9.057091	10.067788	9.0141539	9.615976	10.283464	9.5376188	9.672263	8.8389591	8.7614022	8.6134495	9.2202833	9.3523713	9.8125535	9.8071146	10.0240649	10.0342918	9.4838782	8.8872299	9.3577853	8.5417452	8.3712354	8.3360061	8.8784031	9.0374815	8.4428392	8.2031934	8.086611	8.069126	8.1173078	7.503614	9.045253	8.6388753	8.9305981	8.49102	8.4865646	8.3107118	7.9356539	8.3719544	8.9334889	8.4723925	8.139944	8.1920038	9.5604665	9.116244	9.0283146	9.6523733	8.556078	9.3248394	9.1236955
BRD7	8.309086	8.7678882	8.7847874	8.0995638	8.9626618	8.0747868	8.736313	8.645475	8.6869345	8.542944	8.5736343	8.755157	8.387298	8.8431868	8.9709151	8.225877	8.3114176	8.3485178	8.4060863	8.3661864	8.4627052	8.7605326	8.5359069	8.5050097	7.9872968	8.0899333	8.387073	8.8861399	8.5949376	9.1001625	9.08327	8.8208595	8.4604481	7.3086437	8.632845	8.75653	8.7978862	9.069003	8.804108	8.8482478	8.7586407	8.7600031	8.730808	8.812779	8.7744734	9.0610756	8.7506008	8.8922856	8.3953785	8.812779	8.7079843	8.695787	8.4554171	8.757828	8.8629413	8.5953581	9.2405985
BRDT	5.0357031	1.9702394	3.1071298	2.5284953	2.3326286	3.8916345	2.7074337	2.033766	3.1441899	2.580799	5.5890819	3.600965	3.988111	4.953923	2.6209365	4.5475334	1.2944511	4.0399421	1.9527275	3.429103	2.4179692	2.9991993	2.8312298	2.7906298	2.7672951	3.276072	2.7084275	5.4063737	3.3547686	2.7875096	4.4669608	5.1193327	2.9323564	4.6176814	2.393747	1.98595	4.0670872	2.302825	2.646196	3.0561143	4.2143383	5.0783935	2.4917622	2.9366966	4.4371824	2.2798934	3.395104	3.9369552	5.088788	1.9152379	5.0801786	4.040375	3.1814728	4.8856068	4.2533053	4.2589755	2.0250009
BRPF1	6.4087593	7.3975923	7.0907976	7.5477569	7.4000408	7.5787979	7.450963	7.163602	7.6377254	8.091244	7.6541403	6.846641	7.527242	7.4234231	7.5502268	7.4880178	7.772547	7.2428543	7.7467036	8.024989	7.3829708	7.7693328	7.2263303	7.5240436	7.157879	7.7263081	7.6736693	6.6866654	7.3773623	7.7117828	7.4932993	7.4468853	6.8548266	6.8172744	6.983501	6.93512	7.2947453	7.745668	7.195736	7.2121636	6.9440963	7.5365711	7.3672448	6.3474122	6.1114113	7.2756595	7.0677805	6.9991842	7.4093529	7.29691	7.4285733	7.242148	7.3850631	6.7671339	7.272768	6.9251028	7.0874709
CA9	6.5684233	6.3763449	5.8803328	6.6571209	6.4600587	6.2845038	6.8949431	5.964686	5.6196028	7.291672	7.0602958	7.427875	7.103605	6.5882898	6.9763481	6.8277781	6.9399246	6.6613818	6.6952848	6.3838043	6.5269151	5.4163233	5.2527002	6.5852079	6.4957935	6.9842145	7.2212163	7.4937047	7.1911264	6.0314731	6.141449	6.1099758	6.3521586	6.4722399	4.983374	6.830781	6.6971699	6.09915	6.541642	6.3363575	7.4173626	6.676254	6.7070619	6.4995788	6.1747587	6.9593887	5.8723408	6.9570821	6.2637174	6.9774467	5.8367105	6.38069	6.1824848	8.0774172	6.5505338	4.9375986	6.1696659
CAMKK2	7.7916494	8.4177996	7.5757075	8.3025468	8.0857389	7.7454041	8.0488074	8.140643	8.4347249	8.083863	7.8075939	7.921767	8.385864	8.4483209	8.6147817	7.836711	8.4407034	8.4869281	8.7505457	8.2438993	7.5686667	8.5951961	8.0904714	8.0909792	8.2936772	8.4142277	8.5920495	8.5854972	8.407081	8.5443942	8.3499366	9.1651959	8.567405	8.2631401	8.20852	8.581674	8.2993711	7.677424	7.728736	8.359408	8.8629479	8.927405	8.6544522	8.1678771	8.0944255	8.3063003	7.9275845	8.5113662	8.0738012	8.4909385	8.4967649	8.455225	8.4231867	8.2163813	8.8443418	8.7376166	8.0063986
CAV1	10.8544141	11.4409628	11.4057272	11.4914905	11.1606122	10.6934874	11.3664398	11.467512	10.9433891	11.424783	12.1215535	10.694798	11.504605	11.6562944	11.398512	11.3460794	11.7557656	11.6256073	10.7793517	11.1205384	11.7500935	11.7465205	11.6418682	11.7257779	11.4147727	12.0211223	11.3489752	11.5963642	11.5879654	11.3715523	11.372569	11.5428494	11.3895015	12.0396851	11.68138	11.623103	11.4458044	11.319197	11.565566	11.4956079	11.6813796	11.2629597	11.3617641	11.3586402	11.3179498	11.8612641	11.3407605	11.2629597	11.353614	11.4243228	11.6418682	11.25419	11.5832209	11.7870951	11.6839762	11.7770903	11.2001462
CBS	7.4234033	8.2507765	7.3573651	7.2755201	7.6877966	7.3571319	7.8281697	7.932932	7.9311011	7.459701	7.8452788	7.723391	7.773828	7.9125286	7.8671079	6.7389157	7.4274038	8.3750424	6.9688504	6.4503786	8.1350663	7.1636986	7.0916993	7.2617044	7.203621	6.1014488	6.7098807	7.495749	6.8143237	6.9284905	7.5749354	7.7216203	7.2499166	7.2786206	7.010063	6.974502	6.9338592	7.467781	7.604864	7.4073058	7.6403805	7.3593466	7.6775273	7.6626005	7.6674585	7.203621	7.2632122	7.6088934	7.7503842	7.2693727	7.5972593	7.226309	7.3080428	8.2031031	7.9318694	7.8306406	7.1830897
CCDC6	7.5073386	7.7265807	8.1732529	7.8227327	7.2140343	8.207492	7.8309284	7.817358	7.7423656	7.572652	7.8730332	7.779375	7.437528	7.0258182	7.4813773	7.9782648	7.3883337	7.807083	7.8991509	8.0076344	8.1145052	8.2825668	7.8473156	7.7895485	7.7993213	7.6039903	7.1214391	8.3651011	8.1252355	7.9180469	7.590713	7.6595137	8.089744	8.29343	7.8258	8.095828	8.1050668	7.564926	7.807395	7.6921597	7.7401465	8.1072478	7.9491131	7.1879528	7.1722626	7.7235614	7.2709338	8.2192891	7.7225193	7.7177483	7.8332142	7.92842	7.7663246	7.6171593	8.0047215	8.0964828	7.4882787
CD44	10.6336952	10.3289998	10.6083087	10.5155702	10.2079999	10.0191218	11.0232163	10.173145	10.535406	11.082686	10.237573	10.98079	11.038043	9.9730191	10.0567487	10.3257766	10.4984696	10.0870136	11.6669343	11.1128782	9.8593019	10.3141965	10.3324124	10.2718582	10.5526404	11.7773061	10.1199851	10.4148363	10.4897489	10.3217788	10.5707325	9.9949683	10.5085412	9.6494764	10.707662	10.42115	10.8667122	10.504652	10.195132	10.3789523	10.589197	10.431883	10.4409284	10.319093	10.1406794	10.3428027	10.5469841	9.7650409	10.6142411	10.2832197	10.4332582	10.07383	10.0853454	10.4316874	10.6227381	10.5250007	10.583179
CD82	8.8847693	8.2415543	8.1271937	8.5003447	8.0790845	7.8592526	8.0631707	7.877631	8.3723442	7.856821	7.2547236	8.187217	8.567153	8.37451	8.7435043	7.9116088	8.8384658	7.9044313	9.2558534	8.2332395	8.611294	8.3887622	8.6980843	8.7362404	7.1592511	9.8033859	8.68533	8.939246	8.3012918	8.4531926	8.6847904	9.4707278	9.0249413	9.2239823	8.638765	8.632408	8.3849879	9.33341	8.224096	10.1288714	9.6522587	7.8790417	8.937324	9.0220763	8.439086	8.442644	8.7018471	9.459626	9.2226442	8.8916238	8.4511053	7.944557	7.9738771	8.4617405	9.3408737	8.7879855	9.002358
CDC25A	4.5967323	4.3708884	4.934801	4.6437998	5.1490988	3.8823424	3.6355097	4.399704	3.9518149	4.326209	4.5303251	5.062835	5.571977	4.2959363	3.9654668	4.5608611	4.4942362	4.3183457	3.8825724	3.8523289	4.5792578	5.5376449	5.0143684	5.1826997	5.2832987	5.8483183	4.727192	4.8440491	3.3591793	3.8458227	4.095083	5.1523216	5.2936628	5.2147153	4.32504	3.54466	3.5041159	4.854033	4.421134	4.6690544	4.8657778	3.0176012	4.6464414	5.4486273	5.4882928	3.8501918	3.7200528	3.3047909	4.2581897	5.3580354	5.091687	3.405756	4.9987395	4.1452577	4.9522156	4.1105851	3.755793
CDCA3	5.1757668	6.5393022	3.4564084	5.8687538	6.4158719	4.6312847	6.1905281	5.043378	6.1170186	6.003836	4.819333	3.962121	5.438143	6.495883	5.1725993	5.1331745	5.8487364	4.3037214	6.160834	5.9865564	3.6143505	5.9683836	6.1815201	4.1138384	4.9411042	4.9700666	4.8490729	5.8486453	5.1826643	5.5601832	6.4830507	5.8673423	5.8846526	4.5194608	5.598796	4.799721	4.8606493	5.671403	4.820338	5.4126293	4.4837199	4.2154734	6.4941306	5.8827177	4.0315199	5.431552	6.2478761	4.5976063	5.8078422	5.649424	6.2506682	4.067224	5.3276178	6.2059813	4.514328	5.5741744	3.9154691
CDH1	3.7322466	3.1271627	3.0335373	2.8763535	4.7440564	4.2164624	3.6700649	4.07823	4.5798799	4.511687	4.1868021	4.609133	3.559982	4.8688831	3.7553887	3.9008948	4.0547544	3.5030099	4.2139739	2.518897	2.4115835	3.4498985	2.5670171	2.1611639	4.3850422	5.4914643	4.1168618	4.5094284	3.8306868	3.6987518	3.9124126	2.9559124	3.7130746	4.1011946	3.683394	4.996346	4.9057289	3.374849	3.336686	4.1412186	3.9116131	3.8791812	4.5217456	4.4384214	4.4528063	4.1816531	4.1590183	3.8267888	3.7985898	2.6341706	3.5900001	4.358914	2.7201996	4.2225868	4.4652928	4.9747929	3.9400148
CDKN1A	9.5998715	10.5792521	10.2778403	10.1349306	10.7017106	9.4606635	10.8866834	10.782749	11.2666447	11.220013	11.0131102	10.917717	11.524502	10.5678023	10.2648887	10.5193069	8.9651702	9.4080666	11.8419315	11.5428203	9.909875	8.8869473	10.6488598	10.7152992	11.5068014	9.6077172	8.7761653	8.3478711	9.4543261	8.9888817	8.7064532	8.6802582	8.5568024	8.5067199	9.006386	9.120325	8.3334564	9.385521	9.308189	9.0014301	8.5715111	9.1568307	9.0115325	9.1249927	9.4463466	8.0819661	8.8044684	8.9131974	8.743877	9.4214752	9.1494312	8.63404	8.990449	10.6060462	8.7803574	9.3800408	9.5831514
CDKN2A	7.0212083	6.0541277	6.6496899	6.8203912	5.6185957	6.172912	5.9596063	6.674885	5.1246644	6.40306	6.6848249	6.690922	6.909652	6.5392247	6.8960558	5.9735368	6.4026764	6.0941926	6.6916862	6.4800017	7.0862355	6.6789571	6.2809128	6.0483466	6.090329	6.9914748	6.2941927	7.062697	6.9372185	6.5715644	7.0772592	6.4388155	6.6019502	6.7179812	6.217306	6.806447	6.8997028	6.921729	6.705999	6.9164396	7.0500749	6.5658519	6.5713239	6.7530711	7.1654508	6.491188	6.9696371	6.8717378	7.2518907	7.875986	6.8363512	6.697377	6.2457972	7.2746766	6.4037647	6.387912	6.9689929
CDO1	11.0727755	9.6918793	11.335992	11.4950756	11.3949108	12.3903444	12.9617168	12.753721	12.156308	10.901991	12.8109102	11.0127	10.363182	13.0200541	12.1226863	9.4279225	11.4753337	11.8856066	9.056273	11.0949349	12.3695432	10.3189146	10.8250055	10.6845332	11.1788094	11.1135743	10.5193685	11.0308401	11.3283188	11.284848	11.3783833	10.8232444	10.4643028	10.7521942	11.58791	11.040204	12.1430729	10.844316	10.875143	10.8767235	9.7686381	11.9683759	11.1073201	10.5539193	11.2308448	12.1232713	10.8939506	11.233591	11.8052978	11.2749428	11.8525247	12.25422	12.5625897	11.6601543	12.0299933	12.5214863	10.9172353
CFL1	12.6622056	13.0303909	13.0228425	13.0753545	13.0132572	12.7286092	12.7502	13.10786	13.3413146	12.960678	12.9180226	12.866124	12.877284	12.9606782	13.2771405	13.2804541	13.3431867	12.6557499	13.3538575	13.3649894	12.6792948	13.1342164	13.0887944	13.1342164	13.2624637	13.1632202	12.4987791	13.6605553	13.4014378	13.4520619	13.4613778	13.4041376	13.3586085	13.0612102	13.244973	13.156216	12.1832444	12.877284	13.192188	13.2596685	13.3823361	13.1226705	13.1449421	12.6331117	12.5479408	12.6117726	13.1986053	12.9342079	13.3538575	13.1681898	13.3001458	12.81233	13.2356182	12.5893187	13.1276482	13.0435318	12.8556104
CHAC1	4.6247175	6.2177575	6.3428251	4.2981164	5.9145514	4.1944826	4.9344565	5.680173	4.2658186	5.393028	5.1007315	6.343089	6.441268	5.333143	5.381272	5.3233064	5.2990481	5.5311208	7.5829172	5.4721495	5.0041353	4.6501992	5.0149185	5.1535582	5.1552133	4.8679328	5.709719	4.7489714	5.4762403	5.7658234	4.6924724	5.5375227	5.2246523	5.2716582	4.730272	5.452807	4.3975822	4.935505	5.805239	5.1800938	5.0733859	5.1441543	5.1926982	4.9513806	5.1323004	4.5370153	4.3225911	6.1051577	5.0285005	5.2658016	4.6004593	4.767612	5.5187896	6.3019083	4.7416568	4.7416568	5.7103376
CHMP1A	8.0745727	8.7023403	7.7368953	8.6266684	7.7607971	8.3480444	8.0160428	8.456671	8.6861281	8.110386	7.4823449	7.75807	8.10289	8.1899841	7.7593769	7.8145259	8.5969716	8.0518041	8.1987546	8.1960192	8.7388229	8.8455943	9.136904	9.0210123	8.7363101	8.4197057	8.6032186	7.9345628	8.7008944	7.7365756	8.3646056	8.5038299	8.3940738	8.6224382	7.707718	8.681856	8.7516581	8.502084	8.284528	7.7162492	8.372807	8.0203008	7.4596911	8.6255225	8.3101108	8.0022854	8.3185587	8.4456938	7.9314461	7.253711	8.7593195	7.699925	8.5419576	8.3736596	8.1779855	8.1268923	8.7016479
CHMP5	8.6215294	9.0102995	9.3180273	8.8726262	9.3580794	9.9542854	9.2508336	8.492201	8.8320305	8.940089	9.6271669	9.033733	8.525099	9.2239619	8.8497066	9.01476	9.3480868	9.5072681	8.6331721	9.0613623	9.3134631	8.5297494	8.3239345	8.7119192	8.8176685	9.30506	8.6333432	9.1222676	9.4094763	9.5978184	9.2999779	8.8053204	9.1409791	9.6243851	8.854417	9.13231	9.3690496	8.888025	9.136771	8.9371132	9.658393	8.9693293	9.1293244	9.1542515	9.6312971	9.4401801	9.1855655	10.3715296	9.3055598	9.2692642	8.6567165	9.768869	9.2134729	8.6932886	9.0579985	9.0595936	9.0027339
CHMP6	6.5198046	7.3165632	7.3911804	7.3480883	7.6509739	7.2871776	6.7080563	7.573665	7.5274216	7.203664	7.2933471	7.56476	7.363351	7.7612787	7.1529993	6.210831	7.3850844	7.3541882	7.6041348	7.5764284	7.3004353	7.8898577	7.6751468	7.2623782	7.2869906	8.0134933	6.6547229	7.7188453	7.6716847	7.7568696	7.6695624	7.1330599	7.0721354	7.6002513	7.814104	7.96873	7.4986096	7.965876	7.475685	7.7366173	7.5650843	6.978578	7.4946638	7.6754395	7.9104103	7.3997794	7.830259	8.396274	7.6543467	7.5690754	7.5249855	7.209704	7.1874181	7.9727499	7.3323985	7.1013077	7.2577942
CHP1	9.7845277	9.3635015	9.5688446	9.6507289	9.4029868	9.3716713	9.7169794	9.60553	9.4364665	9.203543	9.2167673	8.837683	9.130056	9.4503357	9.1507813	9.1885327	9.4750519	10.5016544	9.2214673	9.363037	9.8834502	9.4269216	9.614701	9.5452583	9.5307094	9.2347295	9.0209335	8.9244385	9.4460237	9.2256186	9.1493561	9.3146174	9.2140517	9.2361152	9.475443	9.540921	9.4679759	9.500008	9.185912	9.2269518	8.6915271	9.3017145	9.3171055	9.3993943	8.9522015	9.3161593	9.2236284	8.9423707	9.1782643	8.9877021	9.5889193	9.826238	9.0749344	9.3562453	9.2193105	9.1608206	8.960817
CIRBP	11.5610816	11.3764923	11.2636588	11.1366648	11.2359585	11.067957	10.8298147	11.226193	11.0523158	11.577479	11.4432445	10.148689	11.040407	11.2261931	10.7706432	11.0088185	11.1644532	11.2607542	10.2107318	10.6079957	11.4018958	11.099974	11.4150466	11.3963177	10.7451322	10.0892721	10.615947	10.6077338	10.5627472	10.4958905	10.7388533	11.1257273	10.9190634	12.1832895	10.809684	11.229335	10.5398739	10.914926	10.812335	10.974986	11.3481592	10.7534273	10.9045999	11.3287881	11.299194	11.1626709	10.9379704	11.2607542	10.9305004	11.0592116	11.1490089	11.03701	10.7178587	11.2044121	10.8403432	10.9375052	11.0942084
CISD1	7.5445838	9.2370478	8.5860509	8.888155	8.5606255	9.4513238	8.6858151	8.037189	7.8260653	8.17106	8.5090651	9.093645	8.265123	8.1108015	8.3283402	9.0642589	8.324939	8.1796038	9.2971657	9.0594147	7.8103074	7.5526657	8.2652866	8.219077	8.8270501	7.9850627	8.2929305	8.1706542	8.5781319	8.5603041	8.4998888	8.5684646	8.2639549	9.103221	8.619822	8.786997	7.9309999	8.228623	8.284844	8.0394044	7.9168495	8.7048077	8.7280226	7.8072415	9.1188039	8.2639845	8.8439084	9.2903228	8.3185656	8.5372053	8.2920653	8.997593	8.789246	8.3976424	8.1684493	8.0284669	8.6056869
COPZ1	9.9104044	10.2643366	10.0251199	9.5850314	10.2993773	10.0166787	9.7367268	9.504787	9.9703523	10.086064	10.0738347	9.848621	10.184706	9.8789956	10.0389614	9.3841625	9.9311146	9.9112362	9.415205	9.8481325	9.9183924	10.0245383	9.5965027	9.697697	9.2751653	9.8330329	9.6856342	9.9299671	9.7387256	9.4347476	9.9533021	9.594546	9.8098458	8.9685189	9.750638	9.870113	9.7690594	9.980569	9.986653	9.9984665	10.1847059	9.8233331	10.4416321	10.1430468	10.0897738	9.6929872	10.2216097	10.149542	10.1691405	10.0317508	9.7840588	9.969061	9.2912865	9.9563151	9.64019	9.7104194	9.7946007
