id	logFC	AveExpr	t	P.Value	adj.P.Val	B
ASB13	-0.169948313625001	8.65389206842105	-1.24694380743942	0.217407890297443	0.412401240733532	-5.84085874552454
SLC7A10	0.359668301249997	4.81334122631579	1.24675958644693	0.2174749616669	0.412466115325916	-5.84108213623981
CAB39L	0.471381125874998	5.37183271403509	1.24659121060151	0.217536277469807	0.412487027114673	-5.84128628541487
SLC26A2	0.202819298500003	7.84682822982456	1.24654877462462	0.217551732980946	0.412487027114673	-5.84133773326914
NNT	0.141974557249999	7.57374783859649	1.245843702865	0.217808644119335	0.412911748966523	-5.84219229420865
MAP4K4	-0.164487822374999	8.23711574736842	-1.24562003845537	0.217890188764541	0.41300394087877	-5.84246328422886
UPB1	-0.272131582625	3.37663236666667	-1.2452712152311	0.218017409345335	0.413182669153491	-5.84288582369141
APOBEC1	0.24593672475	5.87051678421053	1.2451493534759	0.218061866894759	0.413204516127368	-5.84303341187027
FAM20B	0.110414978874996	8.1622343245614	1.24477492269217	0.218198508383739	0.41340100908941	-5.84348680371659
TMEM262	-0.165717925625002	3.76325323508772	-1.24416813289465	0.218420078959638	0.41373660231465	-5.84422128085195
NACAD	-0.307667926125	4.86055969473684	-1.24410926492335	0.218441583545948	0.41373660231465	-5.84429251841258
GHRH	-0.291087951375001	5.30451369473684	-1.24396461803707	0.218494429967936	0.413774238943203	-5.84446754555791
LMF1	0.129618571375	6.64121710877193	1.24357705067788	0.21863607330017	0.4139799981546	-5.84493641885633
FAIM3	0.243795613249999	6.33316128070175	1.24309109946972	0.218813768351467	0.414253947687721	-5.84552411991581
AP2A2	0.0915241145000003	9.61366650701754	1.24296999094572	0.218858069986922	0.414275314858334	-5.84567055261392
COX11	0.126635041999996	7.74890226491228	1.24176664911529	0.219298612905912	0.414929237001906	-5.84712478262811
ADIPOR2	-0.0972356853750025	9.48374082105263	-1.24174115497352	0.219307953360528	0.414929237001906	-5.8471555776801
ACTL6A	-0.163232795875002	7.58748865964912	-1.24166619142249	0.219335419942047	0.414929237001906	-5.84724612467696
ZBTB1	0.110303309999997	8.10688640526316	1.24166515187974	0.219335800847437	0.414929237001906	-5.84724738028376
DFNB31	-0.253809925624999	5.72874667719298	-1.2413948623322	0.219434855871786	0.415004285795678	-5.8475738144404
ATP2B2	0.157112491124997	5.15022931578947	1.2413764109645	0.219441619083067	0.415004285795678	-5.84759609607532
ACAA2	0.1444192045	8.11201295614035	1.24113401676783	0.219530481124155	0.415109776543986	-5.84788877905817
ZNF205-AS1	-0.259411033749999	4.8388104754386	-1.24102380040681	0.219570895354204	0.415123639431151	-5.84802184376107
UTP20	-0.121737216750002	7.70574394736842	-1.24062350192128	0.219717723229975	0.41530748688567	-5.84850503171716
RPL36	-0.136435203250002	11.3087417701754	-1.2405477044623	0.219745533571645	0.41530748688567	-5.84859650785982
RHOC	0.139947658624996	10.4497055385965	1.24048803014456	0.219767430102076	0.41530748688567	-5.84866852206781
IGFBP4	0.194392737999994	11.959972477193	1.24032466446296	0.219827382727924	0.415358228951963	-5.84886565290105
MYNN	0.123740139624999	7.3505415245614	1.24016768933425	0.219885001464321	0.415378834365455	-5.84905504917554
LAMA1	0.280205790874997	5.01519127017544	1.24011458988643	0.219904494476388	0.415378834365455	-5.84911911047349
GABRG2	-0.31650104925	5.37263366842105	-1.23991476658318	0.21997786178291	0.415454878033107	-5.8493601620042
ADH6	-0.252354896125001	5.16472264385965	-1.2397376163637	0.220042919485431	0.415515207479788	-5.8495738316805
GPR19	0.213686947499999	4.09696614210526	1.23921713197182	0.220234147206373	0.415813734448625	-5.85020144637102
TRPC3	-0.197028313125002	4.78080997368421	-1.2389221997043	0.220342560588424	0.415955837259448	-5.85055697311514
DNTT	-0.123148472750001	3.27761961929825	-1.23859916829203	0.220461347918501	0.416117477990576	-5.8509462800076
IGLV6-57	0.349644918874998	3.6870465122807	1.23843887619631	0.220520309117693	0.416166166161651	-5.85113942308187
STIP1	-0.174805523875	7.61930701754386	-1.23768889483356	0.220796333380744	0.416624419738582	-5.8520427942264
MAK16	-0.13019745775	8.72883945438596	-1.23721313929816	0.220971562852241	0.416892372676278	-5.85261558468776
STK38	-0.108951865250002	7.3016598245614	-1.23685289734648	0.221104314584038	0.417080117167846	-5.8530491625898
MTOR	-0.118771048625001	6.2567042245614	-1.23674626011436	0.221143622413232	0.417091563811999	-5.85317748544834
SNX4	0.092868417750001	8.38416113157895	1.23662651636741	0.221187767593778	0.417112129210509	-5.85332156764736
FRS3	0.131584497374996	7.06956321052632	1.23653052227959	0.221223161814857	0.417116188497796	-5.85343706341277
OPN3	0.137359387375001	8.09022381403509	1.23599111229212	0.221422126476319	0.417382342089497	-5.85408589917046
RNF8	-0.0981421467500017	6.93185538245614	-1.23596748201237	0.221430845655864	0.417382342089497	-5.85411431699943
SLC1A2	0.183416680874998	5.73730988421053	1.23419014087508	0.222087378584009	0.418494676709311	-5.85625027522822
ZNF189	0.131855470374997	7.9420556877193	1.23418935949317	0.222087667533257	0.418494676709311	-5.85625121363
C19orf54	-0.0870405601250015	7.81960935614035	-1.23401728920875	0.222151304579237	0.418528913770836	-5.85645784797775
ST18	0.2909819845	2.60138923508772	1.23395986461013	0.222172544997413	0.418528913770836	-5.85652680147812
REG1A	0.321121299500001	4.2872805122807	1.23366411120106	0.222281962968493	0.418672181226156	-5.85688188390435
PRMT1	-0.108508058750001	9.99481703508772	-1.23345371050874	0.222359827643023	0.418755983380557	-5.85713444247595
HSPE1	-0.152344486750005	9.15692613859649	-1.23305673986114	0.222506792318284	0.418969872450455	-5.85761084269786
TRPV4	0.1639562975	6.10275418070175	1.23220991701584	0.222820537625635	0.419497690341556	-5.85862661978252
ZSCAN5A	-0.121789624625004	6.85892186140351	-1.23187684045326	0.222944030455117	0.419620924157545	-5.85902596893829
CRYBA1	-0.272048972000002	3.3467009245614	-1.23177129539922	0.222983173253691	0.419620924157545	-5.85915249304139
WDR48	0.103555257249996	8.12372860877193	1.23176281559903	0.222986318320251	0.419620924157545	-5.85916265791395
MED13	-0.115109893000001	9.17734567017544	-1.23129861721362	0.223158534191687	0.419743444644083	-5.8597189987199
NUP133	0.0951138844999964	8.70295559649123	1.23108001418523	0.223239668906801	0.419743444644083	-5.85998092512018
ZNF586	0.119195100749997	7.70093991578947	1.23102406681888	0.223260437302611	0.419743444644083	-5.86004795320689
PCDHGA8	-0.2855353985	2.84667836140351	-1.23095760362282	0.223285111155221	0.419743444644083	-5.86012757609369
ATAD5	0.214084465624995	5.89856137017544	1.23088372713517	0.223312539473038	0.419743444644083	-5.86021607531682
GALNT12	-0.226769736000003	7.47785051052632	-1.23076985508539	0.223354821891623	0.419743444644083	-5.86035247675363
TMEM109	0.106023617625	10.0528786789474	1.23076765097752	0.223355640368254	0.419743444644083	-5.86035511682234
PEAK1	-0.201104948375001	5.06267944035088	-1.23067599694745	0.223389677258361	0.419743444644083	-5.86046489556322
POLR2J4	-0.144456999749999	5.79687368947368	-1.23064705775879	0.223400424984896	0.419743444644083	-5.86049955590579
FAM189B	-0.238106289000003	7.92116625789474	-1.23062888714962	0.223407173562161	0.419743444644083	-5.86052131837167
MSRA	0.0995795559999966	8.69166055614035	1.23050680406387	0.223452519187131	0.419743444644083	-5.86066752620537
KIAA0226	-0.0863031068750031	7.75584789298246	-1.23050594600983	0.223452837920185	0.419743444644083	-5.86066855377014
CDIP1	0.20387429075	6.88221797017544	1.23034444755679	0.22351283413291	0.419793300808226	-5.86086194454866
RABGAP1	-0.0895734037500002	9.01864833684211	-1.22998162269925	0.223647665636003	0.419983673810321	-5.8612963313869
TUBA1C	0.107785663749993	12.6524961298246	1.2297825968575	0.223721652154444	0.420059747304199	-5.86153456060131
DDN	-0.1734435415	4.30862149122807	-1.22931387032678	0.223895969033281	0.420324150124119	-5.86209547068379
CADM3	0.179019313000001	6.93033548245614	1.22899713744303	0.224013816687965	0.420482478952967	-5.86247437998858
NUDT18	0.262633187874996	6.79487707719298	1.22846174596194	0.224213124676049	0.420793641704316	-5.8631146611951
NTRK1	0.17019636275	2.92352629122807	1.22780774294323	0.224456764104745	0.421170625273115	-5.86389643230148
IPO9	-0.104321343125001	8.08152547192982	-1.22774238258931	0.224481123830618	0.421170625273115	-5.86397453995389
LMTK2	-0.277774164749999	5.16346520526316	-1.22742092551658	0.224600958707359	0.421332460735528	-5.86435863373034
NDUFA7	0.309660886624997	6.3868834122807	1.22711853840072	0.224713727361101	0.421437985418626	-5.86471985462805
SPATA31C2	-0.186991914125	1.84544151929825	-1.22708997070408	0.224724383203381	0.421437985418626	-5.86475397621757
DESI1	-0.0992069958749964	7.80073256842105	-1.22683995273299	0.224817656512743	0.421549903455155	-5.86505256843481
CNDP2	0.122974824875	9.68754397017544	1.22643219699468	0.22496983735721	0.421772227574819	-5.86553942034922
MISP	-0.271642893625002	6.14781675438596	-1.22633444110959	0.225006332605046	0.421777630942353	-5.86565611603562
EMC10	-0.150246799500001	3.73165683157895	-1.22581415847576	0.22520064294758	0.422078815191371	-5.86627705281231
ERI2	0.157876755625002	7.1591613245614	1.22570005138748	0.225243275041538	0.422095671329333	-5.86641320168883
EFHC2	0.115098738874996	6.14224644385965	1.22527156595452	0.225403416322096	0.42233269643268	-5.86692434924485
CACNB1	-0.111067372125003	6.82790303157895	-1.22496375089832	0.225518509970571	0.422485258750482	-5.86729144239037
PILRA	0.234176874874995	7.24619099122807	1.22473465306848	0.225604198777702	0.422582696859621	-5.86756460237724
FAM50B	0.0960779533749978	8.05679715614035	1.22460067738505	0.225654320369487	0.42261349432781	-5.86772432300472
CCDC132	-0.240707186124999	4.94768034912281	-1.22419900886857	0.225804637302869	0.422775760895256	-5.86820307730354
GABRB2	-0.242686648874999	6.48426561578947	-1.22414150761221	0.225826162071823	0.422775760895256	-5.86827160165713
PAQR5	0.245440296749999	3.82891031578947	1.22402612108573	0.225869359892526	0.422775760895256	-5.86840909878017
PDCD1LG2	0.314975420000001	4.43045968596491	1.22385677041448	0.225932771492295	0.422775760895256	-5.86861087849266
KLHL18	-0.0866125428750033	7.61598941052632	-1.22385670832785	0.22593279474238	0.422775760895256	-5.86861095246343
HS3ST3A1	0.373319654999999	4.50125748421053	1.22382914005671	0.225943118629549	0.422775760895256	-5.86864379728696
DUX1	-0.248241272625	4.41680361052632	-1.2229728619962	0.226263953401591	0.423308806236219	-5.86966361692545
ATF7IP	0.111484311874997	7.27791124385965	1.22288881323196	0.226295463199917	0.423308806236219	-5.8697636817562
SRM	-0.155769008000005	9.19055784035088	-1.22267672513924	0.226374989094351	0.423335105682446	-5.87001615567047
GUCY1A3	0.230329791124996	8.47795196491228	1.22267137078502	0.22637699706162	0.423335105682446	-5.87002252906315
FAM86A	-0.133543465875001	4.48135297368421	-1.22242376117365	0.226469868812276	0.423445673350683	-5.87031723469613
GMPR2	0.119486816624995	9.19412784210526	1.22226901910284	0.226527922586389	0.423491116301253	-5.87050138036653
BTNL2	-0.203391736500001	4.00262948947368	-1.22187270651751	0.226676654772216	0.423706042616082	-5.87097289812253
TTC40	0.328191790875	4.31522817894737	1.2209871407351	0.227009257041336	0.424217106978776	-5.87202598638298
SMA4	-0.198261262749998	6.5926478754386	-1.22081159708835	0.22707523039375	0.424217106978776	-5.87223465155425
TMEM185B	-0.133035693750001	7.68937599473684	-1.22078153055633	0.227086531496804	0.424217106978776	-5.87227038817431
SARM1	0.126255936374999	6.43611077368421	1.22069992736165	0.227117205751396	0.424217106978776	-5.87236737627254
DIABLO	-0.0815702970000043	9.69539962105263	-1.2206948760558	0.22711910461296	0.424217106978776	-5.8723733797145
WDR11	0.117391669374998	8.13180253508772	1.22050982173794	0.227188677309719	0.424283899818775	-5.87259329923125
LARS	-0.163450865125002	9.29641742280702	-1.22000370215659	0.227379036753236	0.424534155172658	-5.87319461273163
CD40LG	-0.2445396085	4.12935690175439	-1.21992244244482	0.227409610658191	0.424534155172658	-5.87329113418644
KCND2	0.293891109499995	4.44260862807018	1.21981837777379	0.227448769301866	0.424534155172658	-5.87341473478747
YEATS4	0.181280224500002	5.54236114210526	1.2197938190589	0.227458011254844	0.424534155172658	-5.87344390241926
POFUT1	0.199743676624999	5.97309186491228	1.21963840166045	0.227516504407974	0.424580175090906	-5.87362847396588
SLC2A8	0.271464964999999	5.90563394385965	1.21939307918789	0.227608856767587	0.424670317937622	-5.87391977009753
BSPRY	-0.262854823500001	5.46588861578947	-1.21933029651562	0.227632495891652	0.424670317937622	-5.87399430936108
ADRA2C	-0.264547754250001	5.81450811052632	-1.21854901063666	0.227926818212433	0.425156193686578	-5.87492159290259
C9orf91	-0.0967844210000042	6.84375258245614	-1.21757157934582	0.228295423054607	0.425780464995424	-5.87608088068444
ZDHHC8P1	0.296757060874998	4.99914609122807	1.21724578574214	0.228418381727435	0.425923725469254	-5.87646709372295
YWHAZ	0.0735964022499971	10.6582727824561	1.21707245146514	0.228483820016582	0.425923725469254	-5.87667253338468
TUBGCP3	0.129823411249999	7.41680473859649	1.21699217770744	0.228514130130033	0.425923725469254	-5.87676766622623
CATR1	-0.205981044249999	2.33747590701754	-1.21696120417961	0.228525826034293	0.425923725469254	-5.8768043715198
MAPK8	-0.171684510875	6.33893217719298	-1.2169184943902	0.228541954381932	0.425923725469254	-5.87685498345865
FGF22	-0.285599003	4.52744314561404	-1.21613031696228	0.228839740335275	0.426415364081828	-5.87778868641594
VDR	0.131918625499999	7.30753309122807	1.21549570662175	0.229079712066537	0.42679914283755	-5.87854005088932
TSSC4	-0.212648115250005	6.80385298596491	-1.21522350840479	0.229182697466915	0.426892784323727	-5.87886221337016
LECT2	-0.219832404125002	3.37688949298246	-1.215183031525	0.229198014662811	0.426892784323727	-5.87891011426827
HTR1F	-0.208935129	6.15278338947368	-1.21495904245863	0.229282789757974	0.426984705588316	-5.87917515862839
MAD1L1	0.276030768374997	6.74117735789474	1.21487283577949	0.229315423251487	0.426984705588316	-5.87927715389427
UBQLN3	-0.139651494000002	5.73334570526316	-1.21453779605686	0.229442284561421	0.427157535115239	-5.87967349023021
GNA11	-0.0697468401249992	8.74600049122807	-1.21435743826209	0.229510597451223	0.427221328707602	-5.87988680208689
REEP1	0.11981219525	7.23934052280702	1.21335649859998	0.229889986355172	0.427836229058543	-5.88107008154075
CARM1	-0.105679366500004	8.0557061368421	-1.21330603883854	0.229909124365776	0.427836229058543	-5.88112970895012
CLK3	-0.100787113500006	8.26533643684211	-1.21240012017793	0.230252912395331	0.428412447321562	-5.88219981630112
C8orf44	0.219395665624998	5.60289329649123	1.21221947447239	0.230321510644056	0.428446752565673	-5.88241311144101
SATB2	-0.247076298999999	5.06244412280702	-1.21217174150645	0.230339639210076	0.428446752565673	-5.88246946649627
EMILIN2	-0.306111623999999	5.61910948421053	-1.21194564124871	0.230425524265278	0.428542978876643	-5.88273637899945
HMGCR	0.176913254125	6.78262134561403	1.21118838313137	0.230713341778779	0.429014672886799	-5.88362998157253
HMOX1	-0.310382153375002	10.1798377140351	-1.21108538031531	0.230752511175851	0.429023930987491	-5.88375148907046
IVD	0.115785904374997	6.65190929298246	1.21096178816415	0.230799516581458	0.429047753194687	-5.88389727186613
RNF11	0.115129368749999	10.0451433315789	1.21086748726557	0.230835386434191	0.429050870830429	-5.88400849473579
EPHA2	-0.231099813125001	6.97290171403509	-1.21044348132245	0.230996718582649	0.42917548181369	-5.88450848540561
PPP1R14B	0.203244631750001	8.33638166140351	1.2103452812025	0.231034094958538	0.42917548181369	-5.88462425992343
MMP27	0.144670496249999	6.27211088421053	1.21033184300212	0.231039210073469	0.42917548181369	-5.88464010239904
PTPRB	-0.159227054000001	6.60258067719298	-1.21033176519106	0.231039239691702	0.42917548181369	-5.88464019413106
LPGAT1	0.110710971499998	8.38671204385965	1.20990034329654	0.231203499951773	0.429417039282836	-5.8851487143861
GYG2	0.296926009124999	6.55781454736842	1.20949446474791	0.23135811248526	0.429574676554289	-5.88562696925585
UTRN	-0.143854539500001	7.75634180877193	-1.20940800018743	0.23139105942251	0.429574676554289	-5.88572883249056
SHB	-0.195282017500002	6.36815387017544	-1.20934212846202	0.23141616184568	0.429574676554289	-5.88580643082094
SLC22A11	-0.123127509999999	3.57786654385965	-1.20931811897759	0.231425311882929	0.429574676554289	-5.88583471351906
SLC13A3	-0.233671189000002	5.24799593859649	-1.20913737934385	0.231494200390355	0.429638992234606	-5.88604760411068
KREMEN2	-0.194714627750001	5.09584560877193	-1.20870511796197	0.231659016444797	0.429881298188304	-5.88655663589747
FTSJ1	-0.0859894941250019	8.3854561122807	-1.20799687060993	0.231929247375674	0.43031911815318	-5.88739029543856
BRD9	-0.141661178875005	8.78770844912281	-1.20787821953585	0.23197454099552	0.430339524011204	-5.88752991112466
REPS1	-0.251693133125001	4.02367397192982	-1.20761552236645	0.232074845399526	0.430411380434545	-5.88783897823084
ANKRD12	-0.117710166250003	7.33847995964912	-1.20759710816176	0.232081877591659	0.430411380434545	-5.8878606404192
PTGIS	0.237814673249996	7.9999278	1.20709853928431	0.232272334812172	0.430700939444825	-5.88844702990775
ZNF75D	0.117462234499998	6.67988563859649	1.20699058992013	0.232313587299412	0.430713784490695	-5.88857396374952
CYP3A5	-0.183473917250001	5.41927103508772	-1.20678351982054	0.23239273337296	0.43079687078799	-5.88881741996592
ANKRD40	-0.237416468625001	7.34831288947368	-1.20644590157743	0.232521819487605	0.430972494967573	-5.88921427896798
TBCC	0.148794016249999	8.15794902280702	1.20613301322684	0.232641496884863	0.431016265675195	-5.8895819745849
ABCC2	0.399740016749999	4.9924075	1.20610884602626	0.232650742518875	0.431016265675195	-5.88961037127607
IFT88	0.109888739624999	8.3688569	1.20609110185573	0.232657531067718	0.431016265675195	-5.8896312205014
PPP1R26	0.216930427999996	6.9152412754386	1.20602497100968	0.232682832617451	0.431016265675195	-5.88970892102535
LTA	-0.120583090375002	3.55972888596491	-1.20561955708968	0.232837987070214	0.431050973376603	-5.89018517413818
MTMR14	-0.0868014453750003	8.5868051	-1.205611221981	0.232841177758347	0.431050973376603	-5.89019496406889
PDPR	-0.144312408250005	6.65670035964912	-1.20546419664495	0.232897464438429	0.431050973376603	-5.89036764084638
HIST1H4L	-0.336789007625002	3.58609356140351	-1.20544988251784	0.232902944939103	0.431050973376603	-5.89038445128333
RABEPK	0.116279622374996	8.3073572	1.20544826547898	0.232903564066414	0.431050973376603	-5.89038635031349
SLC22A1	-0.3014793085	3.92523175438596	-1.20534454546923	0.232943278595465	0.431050973376603	-5.89050815273401
HINFP	-0.234190823749997	6.34620442982456	-1.20522569279755	0.232988793499383	0.431050973376603	-5.89064771377755
CCL27	0.313441083874997	4.5925351122807	1.20517121675735	0.233009657386871	0.431050973376603	-5.89071167711409
KIAA1045	-0.174861163750002	5.73669704912281	-1.20511838721813	0.233029891976088	0.431050973376603	-5.89077370457797
FBXO2	-0.163864458125004	6.74303059824561	-1.2050787066792	0.233045091121045	0.431050973376603	-5.8908202920259
C9orf38	-0.268386097375003	5.20582539122807	-1.2048276063075	0.233141288771086	0.431131036934803	-5.89111506584614
RFC3	0.104657012500002	7.06994441403509	1.20473395599938	0.233177174009304	0.431131036934803	-5.89122498963992
POU4F2	-0.178683225125001	5.84216048245614	-1.20469669574392	0.233191452635998	0.431131036934803	-5.89126872230042
IKZF1	0.150981037375	6.40774965614035	1.20408734334462	0.233425054871333	0.431499350106877	-5.89198374165546
ATP1B3	-0.111489503374997	11.411522545614	-1.20392324854403	0.23348799157736	0.431552116410769	-5.89217623313916
TGFBRAP1	-0.0909082889999988	7.56745983157895	-1.20359428605686	0.233614198591117	0.431699420867328	-5.89256204763275
BPY2	-0.148564234500001	2.96943308947368	-1.20352236099128	0.233641799372219	0.431699420867328	-5.89264638959096
HLA-DRB6	0.209638921999998	8.26985535438597	1.20344653138831	0.233670901062392	0.431699420867328	-5.8927353049638
SLC17A4	-0.251470822625001	6.33231412982456	-1.20272348662944	0.23394852172699	0.432148689920546	-5.89358285667824
IBA57	-0.265841994875004	5.17461901929825	-1.20254450881	0.234017279160616	0.432212072256021	-5.89379257937619
C19orf26	0.262019018624999	2.80632096842105	1.20159212175842	0.234383402247718	0.432744170142495	-5.89490806878962
DYNC1LI1	-0.142298735250002	8.07208249473684	-1.20152547445868	0.234409038830914	0.432744170142495	-5.89498609840751
VNN2	-0.447871148125	4.58501008596491	-1.20146221369893	0.234433374631043	0.432744170142495	-5.89506015931063
DEAF1	0.155697172874999	7.84275506315789	1.20143634365639	0.234443327114176	0.432744170142495	-5.89509044492772
GATA1	-0.234793138750003	5.05519182807018	-1.20133152138801	0.234483656508872	0.432754952474382	-5.89521315222192
SLC8A1	0.16732284675	5.46850550526316	1.20114898833869	0.234553896437681	0.432820925367651	-5.8954268051996
SDS	0.269340130124999	7.54197684210526	1.20092215082154	0.234641206323604	0.432918373319892	-5.89569227306669
CELA3B	-0.257482233750001	4.48289711052632	-1.20053096064574	0.234791831110165	0.433132592880087	-5.8961499707969
MROH9	-0.307650174125	3.39020670877193	-1.20004831175571	0.234977768158471	0.433349666998133	-5.89671448106025
ZNF430	0.101763892250001	7.84291077017544	1.20004622312737	0.234978573020027	0.433349666998133	-5.89671692346877
KIF3B	-0.112036373125003	8.60511650701754	-1.19994618200208	0.235017126625686	0.433357076399575	-5.89683390522362
OR2H1	-0.318796785749999	4.92271865789474	-1.19931041731091	0.23526224345665	0.43374531749839	-5.897577111448
SELENBP1	0.168838861749995	9.73585996140351	1.19899606187624	0.235383510652342	0.43390514054144	-5.89794445323277
ZNF460	0.223791791999998	5.28670610526316	1.19873926355343	0.235482608029681	0.434024054870217	-5.89824446837582
KANSL2	-0.0881601347500016	8.49081620701754	-1.19858547572324	0.235541968597095	0.434069705089786	-5.89842410803989
APH1A	0.0851214230000021	9.96272041754386	1.19841884287687	0.235606299474186	0.434107548153423	-5.89861872723501
GLE1	0.133229430124996	6.89181781754386	1.19822977138923	0.23567930853983	0.434107548153423	-5.89883952252586
B4GALT4	0.105260314749999	6.89101691403509	1.19813258003039	0.235716844916115	0.434107548153423	-5.89895300847231
KCNG2	0.193420370499998	3.41454246666667	1.19812717184246	0.235718933745474	0.434107548153423	-5.8989593231112
SUPT7L	-0.0702243349999998	7.82043567192982	-1.19805794158756	0.23574567405294	0.434107548153423	-5.89904015445737
ITSN1	0.112014715874997	8.10071241052632	1.19794002147559	0.235791225972346	0.434107548153423	-5.89917782451798
SPINK1	-0.278746257124999	5.09896057719298	-1.19781964962075	0.235837731576025	0.434107548153423	-5.8993183436614
TBPL1	0.132518313124997	8.54238018596491	1.19776615088079	0.235858402923257	0.434107548153423	-5.89938079246427
PITX3	-0.135377994625001	4.07374542280702	-1.19772613519249	0.235873865421584	0.434107548153423	-5.89942750083645
NANOG	-0.248305142000001	3.32846051403509	-1.19738897000756	0.236004178942001	0.434283683438074	-5.89982099846897
DNASE1L2	0.274375220749999	5.72403415964912	1.19694291296463	0.236176659169601	0.434537348865125	-5.90034141934267
CEACAM5	-0.132527614875004	6.7313153	-1.19597745263906	0.236550294149352	0.435160986803411	-5.90146720354439
RIN3	0.113243750749997	7.67295800701754	1.19545291119417	0.236753472345935	0.435470913368044	-5.90207848782073
GRM1	0.179105515874999	5.00465212105263	1.195287179619	0.236817693848294	0.435473495490613	-5.90227157321119
FAM153A	-0.195032198375004	6.77027390350877	-1.19527017113836	0.236824285402291	0.435473495490613	-5.90229138748216
LINC00652	0.269018808125	5.03480722280702	1.19477958681385	0.237014466237547	0.435759343933881	-5.90286278521762
ZC3H7A	-0.124785859874995	8.55548236842105	-1.19405204728208	0.237296709405033	0.43621434362941	-5.90370976067365
PROM1	-0.258383198125001	4.99883248596491	-1.19358558850995	0.237477796497965	0.436465181759663	-5.90425253704481
ZNF702P	0.184024374124998	5.61930193333333	1.19345076235916	0.237530156916705	0.436465181759663	-5.90440938459487
CALML5	0.273719355	4.57992912631579	1.1934318197505	0.237537514045006	0.436465181759663	-5.90443141978354
ESM1	0.245392633999999	5.19802130175439	1.19323755724994	0.237612973276014	0.436539910493035	-5.90465737847525
ADAMTSL2	0.324417547125	3.83268680526316	1.1930418609999	0.237689006994081	0.436615672633835	-5.90488496946426
LANCL2	-0.1670294525	7.15828241929825	-1.19278093832406	0.237790410507356	0.436709117023237	-5.90518836229117
PPP3CB	0.0803460452499998	9.4204939877193	1.19273187085069	0.237809483313658	0.436709117023237	-5.90524540938025
DAPK2	-0.230842846500003	5.9102131	-1.19263828293654	0.237845864541859	0.436712014672409	-5.90535421087209
TRPC5	0.4083701355	3.98661547894737	1.19245178957355	0.237918373721128	0.436781236788985	-5.90557099622793
CCDC92	0.121141009500001	9.63794811578947	1.19211207069362	0.238050498593781	0.43695986781082	-5.90596581252124
GPR64	0.304789281750002	9.93317758421053	1.19152991234691	0.238277037591058	0.437287512896907	-5.90664213951751
POLH	0.292386916499999	4.15457993684211	1.19134251413385	0.23834999426331	0.437287512896907	-5.90685978396981
ZSWIM1	-0.137510206125002	6.77204271578947	-1.19132262199928	0.238357739491363	0.437287512896907	-5.9068828848003
CASC1	-0.296205884	3.89438766140351	-1.19129526273107	0.238368392430256	0.437287512896907	-5.90691465664901
ATXN2	-0.142721517875	8.16681773508772	-1.19106109699846	0.238459584164675	0.437375093026082	-5.90718656089329
SMG9	-0.123166698750008	7.6478738631579	-1.19091602466196	0.238516092711353	0.437375093026082	-5.90735498779481
ARID4A	-0.138865045000003	7.37244499649123	-1.19089622536479	0.238523805681402	0.437375093026082	-5.90737797298075
MTMR10	-0.284520264750001	5.23413482105263	-1.19081472266667	0.238555557592485	0.437375093026082	-5.90747258638214
TMEM134	0.128054841499994	8.31524773333333	1.19033840032612	0.238741184982599	0.43765148125079	-5.90802540774068
SPTBN1	0.123538803749998	9.52781055789474	1.1898069330048	0.238948426299425	0.437930867734017	-5.90864198211399
DNAJC7	-0.107443116625001	8.97362873333333	-1.18976856485504	0.238963392682086	0.437930867734017	-5.90868648424404
BACH2	0.207733147499998	6.59028255789474	1.18946274959358	0.239082707241412	0.438085544752518	-5.9090411418759
GPR126	0.169575294999997	7.42489284561403	1.18916810656537	0.239197703701006	0.438111589499644	-5.90938276086141
STAM2	0.107677701624997	6.67521960350877	1.18913411425444	0.239210973161554	0.438111589499644	-5.90942216750168
TRIM8	0.132228085999998	9.5609717754386	1.18908572134987	0.239229865050858	0.438111589499644	-5.90947826662702
PVRL1	-0.124328495625001	5.34218872631579	-1.18906852009633	0.239236580431269	0.438111589499644	-5.90949820653259
PYGO1	0.225730730499997	4.17049135614035	1.1889021787377	0.23930152724175	0.438166578699764	-5.90969101732619
FERMT1	0.16016890275	5.3283695	1.18879259787031	0.2393443192884	0.438180991892448	-5.90981802146312
AK5	0.244524490624999	5.94629120701754	1.18856076745306	0.239434868831288	0.438282820436908	-5.91008667600918
PCBP1	0.10243099625	11.5693805807018	1.18845402064578	0.239476570892523	0.438295217555336	-5.91021036179665
DCTN4	0.113632920749998	8.17477056842105	1.18758356043794	0.239816823891593	0.438842967022052	-5.91121855520308
TAS2R3	-0.0727770800000012	2.63683057192982	-1.18735958736549	0.239904428947207	0.438842967022052	-5.91147785387093
EIF3D	-0.0795160132500019	11.1010052631579	-1.18735490115579	0.239906262163182	0.438842967022052	-5.91148327870419
NRN1	-0.147300915500001	9.18454407719298	-1.18733066375348	0.239915743845336	0.438842967022052	-5.91151133599354
IRF6	-0.135638163750006	7.53852067894737	-1.18677650622717	0.240132604440192	0.439121273879572	-5.91215268167008
UBOX5	-0.108462518000001	7.28599482982456	-1.18676301691638	0.240137885030413	0.439121273879572	-5.91216828976287
CTNNB1	-0.195035527	9.92603872280702	-1.18656860105626	0.240214001319452	0.439196457606948	-5.91239322399499
MYBPC2	0.389521363124999	2.9471688	1.18615214635483	0.24037710734295	0.439430644367619	-5.91287493349062
