ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
TERPENOID METABOLIC PROCESS	TERPENOID METABOLIC PROCESS	67	0.444585543988792	1.48964500073973	0.0146066303892092	0.347313211476752	0.330541654018362	1777	tags=28%, list=14%, signal=24%	ADH1C/TTR/ADH1B/CRABP1/AKR1B10/LIPE/RDH8/AKR1C4/CYP2W1/PECR/RBP4/CYP2D6/PPARD/CYP2C18/PNPLA4/PNPLA2/RETSAT/HMGCS2/CYP26B1
ENDOTHELIAL CELL MIGRATION	ENDOTHELIAL CELL MIGRATION	189	-0.370671721575853	-1.40198671736129	0.0148420683179238	0.351564412141355	0.334587566620612	2188	tags=22%, list=17%, signal=19%	NR4A1/PIK3R3/TEK/KDR/SERPINF1/PRKD1/EDN1/NR2F2/PLCG1/ANXA3/EDN2/DPP4/GPLD1/EGR3/EPHB4/EPHA2/EMC10/MMRN2/AGT/CDH5/NOTCH1/FGFBP1/FBXW7/SCG2/GDF2/PTP4A3/CDH13/FGF18/TNF/FLT4/MEOX2/SOX18/STC1/WNT5A/PIK3CG/EGF/PLK2/NOS3/APOA1/PTGS2/AGTR2/CXCL13
RESPONSE TO MINERALOCORTICOID	RESPONSE TO MINERALOCORTICOID	28	-0.59936714745018	-1.62076930154502	0.0151987269390176	0.35353504437618	0.336463038145554	2165	tags=46%, list=17%, signal=39%	AIFM1/EDN1/FOXO3/NEFL/CSN1S1/FOS/SRC/HSD3B2/IGF1R/FOSL1/TH/FOSB/ACE
DENDRITIC CELL MIGRATION	DENDRITIC CELL MIGRATION	29	-0.572290106832091	-1.55928517722252	0.0152256273406796	0.35353504437618	0.336463038145554	2658	tags=45%, list=21%, signal=35%	CDC42/EXT1/CCL5/GAS6/SLAMF1/CCL19/CXCR1/CCR5/TRPM4/TRPM2/PIK3CG/CXCR2/CCL21
MAINTENANCE OF BLOOD BRAIN BARRIER	MAINTENANCE OF BLOOD BRAIN BARRIER	29	-0.572334315346397	-1.55940562955996	0.0152256273406796	0.35353504437618	0.336463038145554	3497	tags=59%, list=28%, signal=42%	LAMC1/VCL/TJP1/LAMA2/JAM3/PECAM1/OCLN/F11R/SLC12A2/CLDN3/JAM2/CDH5/TJP3/CLDN1/LSR/IL6/PTGS2
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION	POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION	284	-0.339538394517693	-1.33963700404703	0.0152357164675742	0.35353504437618	0.336463038145554	2658	tags=29%, list=21%, signal=23%	CDC42/SLIT2/KAT2A/EPHB2/PLXNA1/STMN2/PPP2R5B/CNR1/OCLN/CREB3L2/ARAP1/CDC42EP3/EFNA5/NIN/ROR1/PTPRD/MARK4/MTOR/TGFB3/BMP7/GRIP1/CEP135/L1CAM/RGS2/SERPINF1/PRKD1/ANAPC2/MDK/MAP3K13/DISC1/SS18L1/PLCE1/STAU2/CDC42EP1/MAP1B/CRABP2/DNM3/DSCAM/CCL19/PLXNA2/NEFL/LTK/TENM1/ENC1/WNT1/PTK6/AGT/NGF/FBXO31/DLG4/PAK3/FUT9/CAMK1D/EPS8L1/SRC/F2RL1/TENM3/POU4F2/GSK3B/CROCC/TOX/CUX2/IGF1R/SEMA4D/TAPT1/EPHA4/ROR2/LIMK1/WNT5A/RIT2/INS/ITPKA/MEGF8/BDNF/RELN/PLXNB3/EPO/NTRK1/CCL21/VIL1/EZH2
NADPLUS NUCLEOSIDASE ACTIVITY	NADPLUS NUCLEOSIDASE ACTIVITY	23	0.606674414303714	1.64036838072186	0.0152449097635249	0.35353504437618	0.336463038145554	1526	tags=35%, list=12%, signal=31%	IL1RAP/TLR8/BST1/IL18RAP/TLR1/IL1RL1/IL1RAPL1/TLR7
LIVER MORPHOGENESIS	LIVER MORPHOGENESIS	22	-0.630867742886119	-1.61127828720128	0.0153815185368607	0.35353504437618	0.336463038145554	3556	tags=73%, list=28%, signal=52%	HPN/FGF1/TGFA/FGL1/PTN/CPB2/CEACAM1/MED1/XBP1/GLI1/MDK/RPS6KA1/TNFAIP3/FBXW7/TNF/IL6
ATP DEPENDENT ACTIVITY ACTING ON RNA	ATP DEPENDENT ACTIVITY ACTING ON RNA	55	0.463084721737244	1.50592914846399	0.0153977139268057	0.35353504437618	0.336463038145554	3726	tags=44%, list=30%, signal=31%	DHX58/DDX3Y/DDX25/DDX4/DHX8/IFIH1/RAD54B/DHX35/DDX28/DDX58/DDX60/DDX23/SUPV3L1/DDX31/DHX34/TDRD12/DHX29/DHX9/DDX50/DDX49/DDX52/DDX51/DDX1/YTHDC2
SULFUR AMINO ACID METABOLIC PROCESS	SULFUR AMINO ACID METABOLIC PROCESS	29	0.57464223002313	1.6313562836152	0.0154152421886494	0.35353504437618	0.336463038145554	3256	tags=59%, list=26%, signal=44%	MAT1A/TST/MTHFD2L/APIP/CTH/CSAD/AGXT/ADI1/BHMT2/GCLC/MTHFD1/DPEP1/GNMT/MTR/BHMT/GCLM/SMS
SPLICEOSOMAL SNRNP ASSEMBLY	SPLICEOSOMAL SNRNP ASSEMBLY	32	0.548528871801264	1.60626081231032	0.0154379627821374	0.35353504437618	0.336463038145554	4039	tags=59%, list=32%, signal=40%	GEMIN6/GEMIN7/CLNS1A/PRPF6/GEMIN4/COIL/SNRPC/SNRPG/SNRPD1/LSM4/GEMIN8/PRMT5/STRAP/CD2BP2/SART3/PRPF31/SRSF10/PRMT7/SNRPE
ELECTRON TRANSFER ACTIVITY	ELECTRON TRANSFER ACTIVITY	96	0.409259717297626	1.48370789750184	0.0155291971250825	0.354316902052433	0.33720714035928	4730	tags=54%, list=38%, signal=34%	AKR1C4/GSR/HAAO/ASPH/COX11/GLDC/NDUFA5/NDUFB7/CYP19A1/NQO2/SDHD/NDUFA3/STEAP4/ETFB/NCF2/MAOB/ETFA/NDUFA2/NDUFA7/GLRX2/SRD5A1/NDUFB6/QDPR/COX7A1/IDO1/COX5B/NDUFA13/COX5A/UQCR11/NDUFB1/SDHB/ME1/NDUFB5/NOX4/COX7B/NDUFB8/UQCR10/GPX2/NDUFA6/NDUFV2/CYB5A/COX8A/CYC1/SURF1/NDUFS6/ME2/FDX1/ALDH2/NDUFB4/NDUFC1/ADH5/UQCRFS1
ORGANIC ACID CATABOLIC PROCESS	ORGANIC ACID CATABOLIC PROCESS	187	0.348034038387507	1.36077144097354	0.0157499683096558	0.354435318606059	0.337319838644877	2818	tags=34%, list=22%, signal=27%	LEP/AMACR/ADIPOQ/GSTZ1/CRABP1/DDO/PCK1/ALDH5A1/FTCD/MAT1A/TST/CYP2W1/FABP1/HAAO/HAO1/ACADM/NUDT7/PLA2G15/RENBP/PPARD/GLDC/ACOX2/XYLB/AKT2/ABHD3/HDC/SLC25A17/ECHDC1/FAH/ACACB/MCAT/ENOSF1/CSAD/CROT/GAD2/HADH/AGXT/PEX13/CYP26B1/DDAH1/HNMT/ETFB/ABCD3/CRYM/ACOX3/ETFA/ARG2/ACOX1/IRS2/BCKDHA/GLUD2/AASDHPPT/ACAD8/AUH/PCK2/QDPR/SHMT1/IDO1/MCCC1/CPT2/PHYH/BCAT2/PEX5/GNPDA1
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION	127	-0.407643608753973	-1.47125535542093	0.015780910170613	0.354435318606059	0.337319838644877	2590	tags=33%, list=21%, signal=27%	DRD2/EPHB2/CACNG5/CNR1/ADCY8/NFATC4/GRIN2B/CLSTN3/YTHDF1/NRGN/CLSTN1/MPP2/ADCY1/CACNB2/SERPINE2/SLC24A2/BAIAP3/GRIK2/DLG4/GIP/CCL2/PRKCZ/GSK3B/SYT1/TNF/EPHA4/ROR2/LRRTM2/PRKCG/TACR2/RETN/INS/PLK2/CLSTN2/RELN/GRIN2D/SLC4A8/NTRK1/NMU/PTGS2/ARC/RAPSN
SOMITE DEVELOPMENT	SOMITE DEVELOPMENT	64	-0.476195137659862	-1.5256804563795	0.0158111699995348	0.354435318606059	0.337319838644877	1807	tags=36%, list=14%, signal=31%	SMO/RBBP6/EPB41L5/NKX3-1/FOXB1/PLXNA2/LEF1/WNT1/SHH/NOTCH1/SFRP1/MEOX1/WNT4/ROR2/MEOX2/LFNG/WNT5A/MYF6/IHH/PCDH8/LRP6/CDX2/TCAP
ACETYLCHOLINE RECEPTOR BINDING	ACETYLCHOLINE RECEPTOR BINDING	10	-0.748325184838118	-1.58598420790977	0.015829353769803	0.354435318606059	0.337319838644877	80	tags=30%, list=1%, signal=30%	DLG4/PSCA/RAPSN
CATALYTIC ACTIVITY ACTING ON RNA	CATALYTIC ACTIVITY ACTING ON RNA	239	0.33763425308569	1.36332254914212	0.0158941871795557	0.354435318606059	0.337319838644877	2986	tags=28%, list=24%, signal=21%	NSUN6/DHX58/DDX3Y/DDX25/DDX4/MRM1/DHX8/PUS1/ENDOG/IFIH1/TRMT1L/DTWD1/TOE1/RNASEL/RAD54B/WARS2/EXOSC9/DHX35/PAN2/ERI2/DCPS/MRPL44/DDX28/TRMU/TRMT13/EXOSC8/ERI3/TARBP1/METTL4/METTL5/POLR2K/RARS2/DDX58/TRMT11/LARS2/LACTB2/RNASE4/DDX60/PRIM1/THUMPD2/NSUN5/POLR3K/CNOT6/EXOSC5/DDX23/SUPV3L1/TERT/DIS3/SAMHD1/METTL2B/DDX31/RPAP1/TSNAX/PTRH2/ANG/DHX34/TFB2M/TDRD12/DBR1/POLR2F/ANGEL2/EXOSC2/DUS4L/DHX29/DHX9/ERN2
REGULATION OF CELL JUNCTION ASSEMBLY	REGULATION OF CELL JUNCTION ASSEMBLY	153	-0.386828835031196	-1.42410819949467	0.0159665679373261	0.354435318606059	0.337319838644877	2474	tags=35%, list=20%, signal=29%	SEMA4A/SDC4/EPHB2/EFNA5/ACE2/GPC4/CLSTN3/PTPRD/F11R/LDB1/MAP4K4/CLSTN1/TEK/KDR/EPB41L5/CLDN3/STAU2/SETD5/PRKCH/THBS2/TPBG/EPHA2/AGT/APLNR/CBLN1/IL1B/SFRP1/SRC/COL16A1/CNTNAP2/SNAI1/LRRN3/GRID2/WNT4/CUX2/EPHB3/GPM6B/SEMA4D/THY1/SYNDIG1/TNF/MUSK/LRRTM2/LRFN4/WNT5A/CLDN1/ASIC2/BDNF/IL17A/CLSTN2/NTRK1/SLITRK3/NPHP1/ACE
MRNA CIS SPLICING VIA SPLICEOSOME	MRNA CIS SPLICING VIA SPLICEOSOME	19	0.643038782456851	1.65915618971106	0.015999463666474	0.354435318606059	0.337319838644877	2387	tags=58%, list=19%, signal=47%	WBP11/DCPS/CLNS1A/RBM17/PRPF39/PRPF4B/NCBP1/RBM22/DDX23/NCBP2/SNRPC
DETECTION OF STIMULUS	DETECTION OF STIMULUS	214	-0.351302892576692	-1.35226433095227	0.0160458922317693	0.354435318606059	0.337319838644877	1779	tags=25%, list=14%, signal=22%	SERPINE2/PRPH2/PITPNM1/CHRNA10/SRPX/RHO/SLC24A2/ANO1/PLEKHB1/OR1D2/P2RX2/GUCA1A/NOX3/GRIK2/RCVRN/CASR/OR1A1/CNGB1/OR1A2/OR7C1/RYR2/CA6/OR52A1/PKD2L2/SYT1/OR11A1/CASQ2/OR2B2/TNF/OR51E2/TTN/TAS2R4/GNAT2/OR2B6/PKDREJ/TAC1/CRTAM/CDS1/COL11A1/ASIC2/PIEZO2/LBP/OR1E1/PDZD7/GCK/OR1G1/PPEF2/NTRK1/OR10H2/RGR/RPE65/TCAP/CSRP3
ESTABLISHMENT OF ENDOTHELIAL BARRIER	ESTABLISHMENT OF ENDOTHELIAL BARRIER	48	-0.503530129909517	-1.53954356162736	0.0160483926084922	0.354435318606059	0.337319838644877	1307	tags=27%, list=10%, signal=24%	CDH5/S1PR2/HPSE/IL1B/ICAM1/F2RL1/TJP3/EDNRA/TNF/PROC/SOX18/CLDN1/PPP1R16B
OSTEOCLAST DEVELOPMENT	OSTEOCLAST DEVELOPMENT	15	-0.665739646660534	-1.57786311600884	0.0164911870199153	0.361958689796812	0.344479910519516	1766	tags=33%, list=14%, signal=29%	SIGLEC15/GPR68/FBXW7/SRC/LTF
DICARBOXYLIC ACID METABOLIC PROCESS	DICARBOXYLIC ACID METABOLIC PROCESS	67	0.439339119069823	1.4720661326052	0.0165871706281508	0.361958689796812	0.344479910519516	3361	tags=45%, list=27%, signal=33%	L2HGDH/DDO/PCK1/ALDH5A1/FTCD/MTHFD2L/LIPF/HAAO/SLC19A1/GAD2/IDH1/OGDHL/SUCLA2/GCLC/DHFR/MTHFD1/GLUD2/AASDHPPT/MTHFD2/PCK2/SHMT1/ALDH18A1/PHYH/OGDH/SDHB/NIT2/GCLM/SLC25A32/GLUD1/ME1
POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS	POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS	64	-0.475254349348006	-1.52266626696958	0.0166083535351545	0.361958689796812	0.344479910519516	1678	tags=23%, list=13%, signal=20%	ABCD2/GPLD1/IL1B/RAB38/HTR2C/WNT4/IGF1R/STAR/TNF/CGA/AVP/INS/APOA1/PTGS2/CYP7A1
REGULATION OF RESPIRATORY GASEOUS EXCHANGE BY NERVOUS SYSTEM PROCESS	REGULATION OF RESPIRATORY GASEOUS EXCHANGE BY NERVOUS SYSTEM PROCESS	10	-0.746197424755057	-1.58147467922047	0.0166698290444534	0.361958689796812	0.344479910519516	221	tags=20%, list=2%, signal=20%	GLRA1/TLX3
EMBRYONIC ORGAN MORPHOGENESIS	EMBRYONIC ORGAN MORPHOGENESIS	224	-0.355908611256737	-1.37125335198486	0.0166888344097839	0.361958689796812	0.344479910519516	1460	tags=20%, list=12%, signal=18%	ALX3/DNAAF1/EPHA2/WNT1/SHH/APLNR/NOTCH1/ALX1/BBS7/HOXB1/GLI3/HOXA3/SOX17/FZD2/RYR2/TBX2/EDNRA/PAX2/SIX3/SIX2/ROR2/TCF21/HAND1/SOX18/ATOH1/ITGA8/ATP6V1B1/FOXI1/WNT5A/FOXL2/COL11A1/FGF9/MFAP5/MEGF8/IHH/SATB2/PDZD7/HOXD10/PAX6/MYO3A/KCNQ4/TH/TCAP/NEUROD1/FGF8
EXTRACELLULAR MATRIX ASSEMBLY	EXTRACELLULAR MATRIX ASSEMBLY	41	-0.5391230196249	-1.58942637727217	0.0167571739073333	0.361958689796812	0.344479910519516	4169	tags=68%, list=33%, signal=46%	LOX/NTNG1/QSOX1/EFEMP2/SMPD3/FKBP10/CLASP1/COL3A1/COL1A2/DAG1/RAMP2/SOX9/TNXB/PLOD3/PXDN/LAMB2/HAS1/GAS6/LAMB1/EMILIN1/AGT/NOTCH1/HAPLN2/THSD4/GPM6B/MYH11/IHH/TIE1
GERM CELL DEVELOPMENT	GERM CELL DEVELOPMENT	176	0.348428006217177	1.35220402237465	0.0168367316854553	0.361958689796812	0.344479910519516	1781	tags=19%, list=14%, signal=17%	SOX30/HOOK1/DAZL/PLA2G3/SPINK2/DDX25/NPPC/SPANXB1/GK2/SEMG1/SPACA1/TNP1/RNF2/WT1/ODF2/DEFB1/PAEP/ZPBP/ZFY/MNS1/OSBP2/CEP131/AFF4/SPAG16/TTC12/TDRD1/INHBB/KMT2D/CDYL/KIT/DZIP1/FNDC3A/AURKC/FBXO5
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION	CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION	443	-0.312550394721447	-1.27337136203776	0.0168556334758747	0.361958689796812	0.344479910519516	2735	tags=32%, list=22%, signal=26%	CXCL12/SEMA5A/RAB8A/RBFOX2/MYCBP2/LAMB2/FOXG1/CDC42/SEMA4A/SLIT2/MAPK8IP2/DRD2/EPHB2/PALLD/PLXNA1/TNN/RAP2A/VAX2/EFNA5/FOXD1/NFATC4/NIN/NFIB/PTPRD/EXT1/LRTM1/SEMA6A/YTHDF1/MAP1A/LLGL1/MAG/BMP7/SMO/SEMA6D/NFASC/L1CAM/FGF13/NEO1/LAMA5/ROBO4/PRKCQ/CDK5R1/EDN1/ADARB1/ANAPC2/SPTBN4/RHOG/CDH11/CTTN/STMN1/B4GALT5/MAP3K13/DISC1/SS18L1/ADCY1/STAU2/NR4A2/EDN2/EPHA5/DOCK10/HECW1/FOXB1/MAP1B/CRABP2/DNM3/CNTN2/DSCAM/PLXNA2/EPHB4/TPBG/LZTS3/NEFL/EPHA2/KLF7/NEFH/CHN1/NGF/SHH/FBXO31/DLG4/NOTCH1/PAK3/XK/PREX2/DCLK1/RAB3A/DAB1/GLI3/ROBO3/NOTCH3/POU4F1/LAMA1/LZTS1/TUBB2B/POU4F2/DCC/ARHGAP4/GSK3B/CUX2/GAP43/EDNRA/TANC2/IGF1R/EPHB3/SEMA4D/PHACTR1/PAX2/THY1/BRSK2/EPHA4/LIMK1/SLIT3/ATOH1/EFNA2/CCKAR/DIP2A/WNT5A/KIF1A/SULT4A1/BCL11B/LAMC2/ITPKA/MEGF8/TLX2/BDNF/LHX2/EDN3/SEMA3D/PDZD7/LAMA3/RELN/PLXNB3/PAX6/SHANK1/NTRK1/SLITRK3/NTN3/CTNNA2/ARC/CHL1/FEZF2
VISUAL BEHAVIOR	VISUAL BEHAVIOR	38	0.529463667656506	1.60981638363072	0.0173742731624155	0.367704011497666	0.349947793902913	2006	tags=34%, list=16%, signal=29%	ADAM2/RAG1/CHRNB2/PDE1B/DRD1/HOXA1/NF1/NDRG4/ATP1A2/KIT/ABCA7/DBH/CDK5
LABYRINTHINE LAYER MORPHOGENESIS	LABYRINTHINE LAYER MORPHOGENESIS	20	-0.623603238640871	-1.56373414934388	0.0174236827553869	0.367704011497666	0.349947793902913	2275	tags=40%, list=18%, signal=33%	GRB2/BMP7/GJB5/GCM1/LEF1/IL10/SOCS3/WNT7B
RENAL FILTRATION	RENAL FILTRATION	18	-0.66163032922813	-1.59992356805774	0.0174365085967772	0.367704011497666	0.349947793902913	3232	tags=56%, list=26%, signal=41%	MCAM/PTPRO/EMP2/GAS6/CD34/F2R/CORO2B/F2RL1/EDNRA/XPNPEP3
CELL MIGRATION INVOLVED IN GASTRULATION	CELL MIGRATION INVOLVED IN GASTRULATION	10	-0.742107275344236	-1.57280610504311	0.0175103053188988	0.367704011497666	0.349947793902913	1072	tags=50%, list=9%, signal=46%	SOX17/WNT5A/GPC3/MEGF8/FGF8
NEGATIVE REGULATION BY HOST OF VIRAL PROCESS	NEGATIVE REGULATION BY HOST OF VIRAL PROCESS	10	-0.742396568115784	-1.57341922588474	0.0175103053188988	0.367704011497666	0.349947793902913	1348	tags=70%, list=11%, signal=63%	APCS/CCL8/NUCKS1/CCNK/CRP/PTX3/LTF
HISTONE UBIQUITINATION	HISTONE UBIQUITINATION	36	0.530874405912929	1.59553667838826	0.0175194706166183	0.367704011497666	0.349947793902913	375	tags=8%, list=3%, signal=8%	RAG1/OTUB2/RNF2
CHONDROCYTE PROLIFERATION	CHONDROCYTE PROLIFERATION	19	-0.648787328662946	-1.59615423634242	0.0175466011522503	0.367704011497666	0.349947793902913	1623	tags=42%, list=13%, signal=37%	FGFR3/MMP16/LEF1/SIX2/STC1/COMP/IHH/LTF
REGULATION OF NUCLEAR DIVISION	REGULATION OF NUCLEAR DIVISION	112	-0.40348874303641	-1.42745918516959	0.0176232850274348	0.367704011497666	0.349947793902913	1732	tags=32%, list=14%, signal=28%	CDC42/PDE3A/FZR1/TPR/KNTC1/TRIP13/AURKB/BMP7/BUB1/EDN1/SIRT2/INSR/NDC80/CUL9/CHEK1/KIF20B/CENPF/PLK1/CDT1/IL1B/CDC20/PDGFRB/IGF1/WNT4/DMRT1/DLGAP5/TNF/WNT5A/TEX14/EGF/INS/NEK2/EDN3/TTK/LIF/FGF8
NEGATIVE REGULATION OF NEURON DIFFERENTIATION	NEGATIVE REGULATION OF NEURON DIFFERENTIATION	57	-0.483500415189385	-1.510426606991	0.0176564285250249	0.367704011497666	0.349947793902913	1594	tags=30%, list=13%, signal=26%	CNTN2/TP73/SHH/NOTCH1/GLI3/NOTCH3/POU4F2/OLIG2/GSK3B/NKX2-2/SLC6A4/SIX3/GDF11/PAX6/SOX3/TLX3/FEZF2
SA NODE CELL TO ATRIAL CARDIAC MUSCLE CELL COMMUNICATION	SA NODE CELL TO ATRIAL CARDIAC MUSCLE CELL COMMUNICATION	10	-0.740741190073327	-1.56991085347305	0.0177904642747361	0.368438943309724	0.350647236275737	1888	tags=60%, list=15%, signal=51%	CACNA1D/CACNA1G/RYR2/KCNA5/SCN3B/HCN4
NEURON FATE COMMITMENT	NEURON FATE COMMITMENT	47	-0.515453398296626	-1.57321337099736	0.0178104548812306	0.368438943309724	0.350647236275737	1412	tags=36%, list=11%, signal=32%	WNT1/JAG2/SHH/NOTCH1/GLI3/NOTCH3/POU4F1/OLIG2/NKX2-2/ATOH1/BCL11B/IHH/SATB2/HOXD10/PAX6/TLX3/FEZF2
INORGANIC ANION TRANSMEMBRANE TRANSPORT	INORGANIC ANION TRANSMEMBRANE TRANSPORT	73	-0.456298256025778	-1.49473667332459	0.0178937461390754	0.368932187837549	0.35111666230583	2264	tags=37%, list=18%, signal=30%	SLC12A2/GLRA3/SLC17A1/SLC26A2/SLC12A9/SLC12A7/CLCN1/GABRQ/APOL1/SLC25A10/ANO1/SLC25A30/CASR/GABRD/SLC37A1/GRM5/GLRA2/GABRA5/SLC26A4/GABRG2/SLC12A8/GABRP/GLRA1/SLC4A8/GABRB3/GABRA6/SLC12A1
SYNAPSE MATURATION	SYNAPSE MATURATION	20	-0.620397939601282	-1.55569660999756	0.0182096990651252	0.37252112661371	0.354532293269591	2464	tags=55%, list=20%, signal=44%	NFATC4/BCAN/CLSTN1/ANAPC2/DISC1/ARHGEF15/NEFL/NEUROD2/CDC20/RELN/SHANK1
PLASMA MEMBRANE PROTEIN COMPLEX	PLASMA MEMBRANE PROTEIN COMPLEX	464	-0.314587965634974	-1.28765114580863	0.0183170285482047	0.37252112661371	0.354532293269591	1953	tags=23%, list=16%, signal=21%	GABBR1/CDH11/DCHS1/CACNA1G/ITGA5/IL18R1/KCNIP1/CD8A/CDH18/CDH7/GFRA1/CASP10/KCNK2/CACNB2/GNAO1/PSG9/GJB5/INSR/KCNS1/GNG3/C8B/EMILIN1/CHRNB3/KCNC2/KCND3/GNA14/LILRA4/HLA-DQB1/SNTB2/NOX3/GRIK2/HTR3B/TRAC/SCN11A/CD3E/ACVR2A/GJB4/CDH8/ATP4B/HLA-DQB2/ITGB4/CDH5/DLG4/SLC7A5/GRIN1/KCNJ8/SCN2B/SCN2A/IGF1/TSPAN32/CNTNAP2/CD3D/KCNB2/GRID2/INSRR/GRIK4/TRAF2/APC2/CD79A/CD79B/IGF1R/KCNA5/KCNJ3/CDH13/KCND2/ITGAL/TRAV12-2/SCN3B/DUOX2/ABCC9/HLA-DOB/CDH15/GNAT2/CDH19/CACNA2D3/ITGA8/DPP6/PLP1/SLC18A3/CDH9/C8A/CACNA1S/LIN7A/CDH3/KCNA10/HLA-DRB4/CHRNA1/CACNA1C/KCNQ3/GRIA2/ABCB8/SCN3A/CACNA1B/CDH6/KCNC1/LRP6/GRIN2D/ITGB7/ZAP70/KCNJ6/GJA8/RYR1/GRIA3/KCNQ4/IL6/HCN4/GNG13/CTNNA2/SCN7A
HIPPOCAMPUS DEVELOPMENT	HIPPOCAMPUS DEVELOPMENT	68	-0.453274937190074	-1.46975291372341	0.0183329749955775	0.37252112661371	0.354532293269591	2322	tags=40%, list=19%, signal=33%	BCAN/SMO/FGF13/CDK5R1/SCT/MDK/ANXA3/EPHA5/LEF1/MAS1/NEFL/ATAT1/UBA6/BTG2/XRCC1/DAB1/GLI3/HSD3B2/GSK3B/IGF1R/CDK6/SRD5A2/NEUROD6/RELN/NEUROD1/EZH2/FEZF2
BRONCHUS DEVELOPMENT	BRONCHUS DEVELOPMENT	11	-0.747295929967784	-1.63101187172403	0.0183507824557843	0.37252112661371	0.354532293269591	426	tags=64%, list=3%, signal=62%	SRF/TGFBR2/HOXA5/SOX9/ADAMTSL2/WNT7B/IL13
REGULATION OF CARDIAC MUSCLE CONTRACTION	REGULATION OF CARDIAC MUSCLE CONTRACTION	63	-0.466523315413759	-1.48662992777371	0.0183988025539099	0.37252112661371	0.354532293269591	1145	tags=21%, list=9%, signal=19%	UCN/RYR2/TRPM4/PDE5A/CASQ2/CHGA/NPPA/STC1/HRC/PIK3CG/CACNA1C/ATP2A1/HCN4
GAMMA DELTA T CELL DIFFERENTIATION	GAMMA DELTA T CELL DIFFERENTIATION	12	-0.720620766446413	-1.60372108856768	0.0184279706526601	0.37252112661371	0.354532293269591	1891	tags=67%, list=15%, signal=57%	SOX13/SOX4/TCF7/LEF1/EGR3/JAG2/CCR9/GPR18
VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS	VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS	44	-0.496345830725789	-1.49807287216918	0.0186683221001057	0.376154568030051	0.357990277866346	1279	tags=23%, list=10%, signal=20%	NOTCH1/POU4F1/RYR2/EDNRA/HAND1/TNNT2/COL11A1/TNNI1/MYL2/TNNC1
FATTY ACID METABOLIC PROCESS	FATTY ACID METABOLIC PROCESS	293	0.307754313551335	1.26033004242635	0.018771777872993	0.37701505980516	0.358809216983014	2200	tags=24%, list=18%, signal=20%	LEP/AMACR/ADIPOQ/PLA2G3/CYP4B1/CYP4F8/PRKAR2B/ACSM1/PCK1/GHSR/ELOVL4/ALOX12B/ACACA/ELOVL2/ANGPTL3/SLC27A6/AKR1C4/SCD/FABP1/PECR/LPL/ACSM5/TYRP1/ECHDC3/PLA2G1B/CYP2D6/HAO1/ACADM/NUDT7/ACSL1/TBXAS1/PLA2G15/PPARD/ACSM3/ACOX2/CYP2C18/AKT2/ABHD3/DAGLA/PDK1/SLC25A17/CBR1/LIPC/ECHDC1/PPARG/ACACB/MCAT/ACSL4/PRKAA2/APOC3/CROT/HADH/PPARGC1A/INSIG2/PEX13/APOC1/CYP2F1/SLC27A5/ETFB/ABCD3/ALOX5AP/ACOX3/ETFA/PRKAA1/ACOX1/PLA2G4A/CYP2C8/FADS3/IRS2
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL	MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL	27	-0.569011111707955	-1.52382378270061	0.0189625066675625	0.379557810018926	0.361229179235069	1289	tags=37%, list=10%, signal=33%	DLG4/S1PR2/CBLN1/GRIN1/RGS4/PRKCZ/CUX2/NLGN4X/RELN/SHANK1
DIET INDUCED THERMOGENESIS	DIET INDUCED THERMOGENESIS	10	0.733923597989029	1.60964858826088	0.0190207023712353	0.379557810018926	0.361229179235069	1557	tags=50%, list=12%, signal=44%	UCP1/SCTR/MC4R/BMP8A/TRPV4
LIGAND GATED CALCIUM CHANNEL ACTIVITY	LIGAND GATED CALCIUM CHANNEL ACTIVITY	22	-0.620085393979191	-1.5837394490301	0.0193254114183604	0.383470734236932	0.364953150567943	1234	tags=32%, list=10%, signal=29%	GRIN1/RYR2/TRPM4/RYR3/TRPM2/GRIN2D/RYR1
PRIMARY AMINO COMPOUND METABOLIC PROCESS	PRIMARY AMINO COMPOUND METABOLIC PROCESS	10	0.733616705133896	1.60897550777626	0.019340370579465	0.383470734236932	0.364953150567943	740	tags=30%, list=6%, signal=28%	TPH1/PDE1B/DDC
